Timestamp	How did you get to this poll?	Which one are you?	When did you get into Yohaji?	What got you interested in Yohaji? (Optional)	Your NUMBER 1 favorite character?	Your other faves? (Around/up to 3)	Favorite character dynamics? (Around/up to 3)	Gush about your faves here!	Who were your favorite character(s) initially? (If it's not the same as your current faves)	Bonus question: Did you answer the 2022 poll?	Anything else you want to say?	no1	top3	Mentioned	when	reason	reason - character	og fav	wordcount	ships	Column 23	Column 24	Column 25
1/1/2025 0:59:09	Tumblr	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	A friend reccomended me and i was baited (successfuly baited) by Rintarou Miki and Principal..	Ashiya Douman 😞😞😞	Haruaki, Mame/Hijita, Ibara Miki ! 	Hijita/Beniko, Ashiya/Suzaku, Haruaki/Sano	Hijita. Beniko. I. Am. Indebted. I fuckin love how theyre so, SOOOO CUTEEE LIKE ARGH ITS SOOO FRESH TO SEE MALE/FEMALE FRIENDSHIP WHERE BOTH ARE LIKE THEMMMMM i fuckin LOVE them so much pls if they dont ends up being together THEN IM PICKING THE PEN AND REWROTE AN AU FOR THEM. <br><br>Ashiya Suzaku....the potential of doomed yaoi....uwoogh.....doomed yaoi....though i'm currently in meiji romance arc, i wouldnt lie i keep giggling like a highschool girl (im not one) whenever i see them bcs damn...the potential IS there. (Im so so sorry but another thing about them is just inappropiate things im sorry) 	RINTAROU MIKIII 	No	Hope you have a good fate this year and may your 2025 is filled with neverending wealth, joy, and may your friendship blossoms and your work/school/relationship prospers~!! 	Principal	Haruaki, Mame, Hijita, Ibara	Hijita, Beniko, Principal, Ranmaru	Post anime release (Oct 2024 - now)	Recommend by friend, Characters	Miki, Principal	Rintarou	102	Hijita & Beniko, Principal & Ranmaru, Haruaki & Sano			
1/1/2025 1:08:28	Tumblr	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	The premise was so out of the box it caught my interest, and then I got to know the characters and I was hooked	SANO-KUNNNN MII-KUN	Haruaki/Seimei, Ebisu, Takahashi	Fav ship: HaruSano, fav friendship: RenTama, fav trio: Trio dumbasses (aka yoseito mc’s)	SANOOO-KUUUUUUNNNNNNNN AAAAAAAA MIIIII KUNNNNNN WAAARGH baby boye I would go to war for u just kno that no matter what u do, mama will support u ok? Ok.<br>He’s so cute I just wanna nom him sometimes, jus a lil nibble on a cheek, maybe pull on it a lil, then a squish then back to nomming<br>I lov him so much<br>He’s so contradictory sometimes and it’s so interesting to see his character be fleshed out more and more as the arcs go by, especially since we still don’t know quite a bit of his backstory (it will come in the next chapter, trust 🙏🏻)<br><br>I also hav a lot more ships I love but like, I’m assuming that the up to three meant one for each category so these were the next ones in order<br>Fav ships: BeniHiji, RenKuni, AshiMaru, and GidaMomo<br>Fav friendships: MameSano<br>Fav trio: Trio senseis (haruaki, miki, hatanaka), and Heian trio		No	Thank you for all your hard work! :D Happy New Year and don’t push yourself too hard, okay? ^^	Sano	Haruaki, Ebisu, Takahashi	Sano	Post anime release (Oct 2024 - now)	Characters			150	Haruaki & Sano, Tamao & Nyuudou, Yoseito trio			
1/1/2025 1:25:16	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	I see this anime on tiktok it so fun and than I meet Miki I feel  in love	Miki rintarou	mame fuji takahashi	trio sensei (Haru miki hatanaka) , hijita and beniko ,renren and tama	I like miki	I think is mame	No	I don't know what i want to say but i feel lonely i not have who to talk about yohaji	Rintarou	Mame, Fuji, Takahashi	Rintarou	Post anime release (Oct 2024 - now)	Tiktok, Characters	Miki	Mame	3	Teacher trio, Hijita & Beniko, Tamao & Nyuudou			
1/1/2025 1:51:20	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	I saw my dad watching it and got interested	SANO!!!	Momoyama, Mame, and Beniko (in that order)	1. Sano and Mame (plantonic, THEY'RE SO CUTE) 2. Momoyama and Gida (idk, but they're so funny)  3. Beniko and Hijita (romantic, LIKE PLSS GET TOGETHER ALEADY!!!)	When I first saw my dad watching this I thought "oh its another one of those random 12 episode animes he like to watch" and I that I'd forget about it later but then I saw him 😍. The moment I saw Sano on that screen I immediately fell in love 🥰 (not romantically more as in like how people react when they see a really cute cat yknow, I just have a lot of cuteness aggression when I see him). The more I learned about him the more perfect he seemed cause he literally has everything I would like about a character. an explosive personality, a complicated back story, and a soft side for cute things like literally I love everything about him. anyways that's all thank you for coming to my Ted talk.	Akisame used to be a fav but I liked the others more 😞	No		Sano	Momoyama, Mame, Beniko	Sano	Post anime release (Oct 2024 - now)	Dad		Tamao	135	Sano & Mame, Momoyama & Yanagida, Hijita & Beniko			
1/1/2025 2:06:31	Twitter	Manga reader	2023	yokai	Abe haruaki	Miki	Miki/Haru	haru my baby!!!! You’re so god damn precious! I’ll buy all the sailor uniform you want for you		No		Haruaki	Rintarou	Haruaki	2023	Supernatural			18	Haruaki & Rintarou			
1/1/2025 2:26:20	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	The anime trailer 	Haruaki abe	Takahashi Akira, Hatanaka izuna	Akira/haruaki,Sano/haruaki,rintarou/haruaki/izuna	Haru is such a baby girl and a cutie, even if he's dumb and act dumb he's not actual dumb,he's handsome and tall surprisingly(?), and I really like that smile of his that so innocent and dumb (⁠◍⁠•⁠ᴗ⁠•⁠◍⁠) 	Mikoto Sano	No	Happy new year and have a nice year 🎈	Haruaki	Takahashi, Hatanaka	Haruaki	Post anime release (Oct 2024 - now)	Anime		Sano	38	Takahashi & Haruaki, Haruaki & Sano, Teacher trio			
1/1/2025 2:55:43	Tumblr	Manga reader	2024, irrelevant to anime announcement	Saw YoHaji in that "my fandom is so small it could fit a bus" and the cover looks interesting & seems to fit my kind of read	I don't think I have one but if I had to choose... Yamazaki? He's really cool and such a vibe. 	- Nyudou's definitely my favorite classmate personality and design-wise. Renren arc being my fav arc so far should tell you all about why.  - Haruaki is always a must-fav, I could say a lot about him but the main thing would be that sweet sweet character development. - Douman, his whole character invest me. I wanna more about him. He's such a jar of a character. That personality shift of personality of the tempered rival and patient principal is fascinating. He is the embodiment of Seimei's wishes. - 	All platonic  The entire Heian group with Seimei/Haruaki, especially Douman & Seimei. It's just a constant grieving for someone who is still present but becomes a different person... I always ate that trope up. It's fun to see their relationship difference between Haruaki and Seimei.   Hijita and beniko in a platonic way. Such a refreshing dynamic. And I love how partner in crime they are  MAME and Nyudous dad are so similar but also contrast so much. Surprising contender lmao bit I wanna see more.  (I lost all the thing I wrote here :'))	Nyudou's definitely my favorite classmate personality and design-wise. Renren arc being my fav arc so far should tell you all about why.  <br><br>Haruaki is always a must-fav, I could say a lot about him but the main thing would be that sweet sweet character development. <br><br>Douman, his whole character invest me. I wanna more about him. He's such a jar of a character. That personality shift of personality of the tempered rival and patient principal is fascinating. He is the embodiment of Seimei's wishes.<br><br>Not characters but I really really love how everyone is connected in Yohaji. You can make a whiteboard with notes and red strings attached and somehow they all are connected in one way or another. Characters relationship suddenly got more depth and it layers!!! 	Fuji's really cool, he was my fav classmate. Love how he crossdress without walking to stereotypes of being gay, eccentric, etc.	No	Running out of time but I can proudly say I have 1600+ screenshot of Yohaji pages and I'm never running out of page for edit material. I dunno just wanna brag a bit on my unhealthy habit. Ty for reading all of that lmao so sorry it became a ramble. Took at least 1 hour to fill I'll be sure to write more next time.	Yamazaki	Nyuudou, Haruaki, Principal	Nyuudou, Haruaki, Principal	2024, irrelevant to anime announcement	Art style		Fuji	127	Heian squad, Seimei & Douman, Hijita & Beniko			
1/1/2025 5:59:04	Tumblr	Manga reader	2023	I happened to stumble across it while looking for new manga to read and somehow became utterly obsessed. It just happened I had no say in the matter.	Ebisu	Haruaki, Sano, Principal (actually everyone...?)	- Idiot Teacher Trio (Besties :). Do NOT think about their life expectancies.) - Haruaki and Sano (obvious answer) - Principal and Ranmaru (dating married divorced all at the same time)	I think if I started talking about him I would never shut up again. Alas, every time we get any kind of information I end up with more questions than before so I've no choice but to think about him a very regular amount, really. In conclusion: I hate him <3		No	Thank you for all your hard work!!! Seriously, you do so much for the English-speaking community and it is absolutely insane. But please also remember to take care of yourself! <br>I've been trying to help out a little, so I'll get back to working on the wiki once I'm done watching episode 12 approximately 27 more times. (*`v`*)	Ebisu	Haruaki, Sano, Principal	Ebisu	2023				51	Teacher trio, Haruaki & Sano, Principal & Ranmaru			
1/1/2025 6:42:15	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	The manga character	Abe Haruaki	Takahashi Akira and Ebisu Isaburo	IzunaxIbara, KunikoxNyuudou, and Hiji-tan x Benino	I don't really know why i like him, it's just came out of nowhere.	Miki Rintarou	Yes	I love Haruaki	Haruaki	Takahashi, Ebisu	Haruaki	Post anime release (Oct 2024 - now)	Characters		Rintarou	14	Izuna & Ibara, Nyuudou & Kuniko, Hijita & Beniko			
1/1/2025 12:59:22	Tumblr	Manga reader	Post anime release (Oct 2024 - now)	The art	Ranmaru/suzaku‼️	Suzaku akira rintarou	Gakutai!!	Gchxggzhdv ysjnzbcbhshshsb i wanna kiss ranmaru on the lips	Still ranmaru!!	No	-( :3/)z	Ranmaru	Ranmaru, Takahashi, Rintarou	Ranmaru	Post anime release (Oct 2024 - now)	Art style			9	Principal & Ranmaru			
1/1/2025 14:18:46	Twitter	Manga reader	2022	I think it because i search for something to do with manga youkai and then yohaji pop up and yeah, i read it and got super into it.	Takahashi Akira!!!!	Ranmaru, Ebisu, and Ogata Kou!!	It's not a ship, but I always like it when Sano take care of our Haruaki. Well, in fact I love it when Haruaki is loved by everyone! I also like Mujina and Tamao dynamic, they're chaotic fr lol. Of course, the best dynamic that I love is Haruaki-Rintarou-Izuna-Ebisu!	At first, really, I didn't think that Akira will be my fave. I don't know exactly when or why I like him but before I knew it, I like him. His psychopathic trait is interesting and yeah, sexy. And I love it when his lab coat is sliding down off of his shoulder, like, excuse me? Are you trying to seduce me here, doctor? Goodness, I feel like screaming.	At first I liked Ranmaru the most I think, but Dr. Takahashi's weirdness started to get to me :D	No	Thanks for making this poll, I hope I'm not late to answer this. And, thank you for making an opportunity for me to ramble about Yohaji. I literally havo no friends who knows Yohaji. English is not my mother language, so I hope you can forgive me if my answers is full of grammatical errors.	Takahashi	Ranmaru, Ebisu, Ogata	Takahashi	2022	Supernatural		Ranmaru	69	Haruaki & Sano, Mujina & Tamao, Teacher quartet			
1/1/2025 17:44:13	Twitter	Manga reader	2024, irrelevant to anime announcement	so before i got really interested to the manga is a haru edit on tiktok😭😭😭it just catch my eyes tho nothing more. but theres this edit of class 2-3 and it got me weak on my knees bc the way haru looks at his students is so🥺🥺🥺🥺🥺AND TEACHER STUDENTS FOUNDFAMILY TROPE DESTROYS ME so i HAD to read the manga!! (sinfulgravity on tiktok if u can see this the class 2-3 edit is from you! ur edit brings me to this silly manga thank you so much <333)	takahashi akira…….. ik insane aint it😟😟😟	ABE HARUAKIIII🥺 maizuka mamekichi🥺🥺🥺 and nyuudou rensuke🫶🫶🫶	you are asking a dangerous question BC I HAVE MANY OF THEMWBDKXJWLDHDJ AAAAAAAA I WOULD LOVE TO MENTION THEM ALL BUT ILL DROP 3 AS REQUESTED T___T akira x haru….. they make me sick in the head. teacher trio + ebisu, the stupids ever. and sano mame hijita beniko group + haru!!	… which faves…….<br>well ill start with this; im a rarepairer, so i would ship charas that barely had any interaction or i take the wildest take on a ship. so now i have or have not created 3 unexisted ships before and as much as i want to yap abt them im too embarassed to talk abt them w/o being scared of being judged like damn. idk whats the point of this but i just wanna say that i have like 10+ rarepair that i like from this manga😭😭😭one of them is def akira x haru and im actually glad theres some ppl who considered them!!! even when theres not that many ppl who thinks so but at least theres fanarts and fics abt them!!! hope my other rarepair would magically appear too bc its. that rare. okay thats all baii :33	not initially but id say this is my other fav charas below them; sano mikoto, hijita koutarou, zashiki beniko, utagawa kuniko, abe amaaki, satsuki hime, and….. almost half of class 2-3 i wont say :3	No	thx for creating this form!!! was really waiting for a moment for me to yap abt yohaji bc i have no yohaji oomf😔😔😔even when i didnt basically yap all the things ive wanted to yap… but this is enough! hve a good day and good year <333	Takahashi	Haruaki, Mame, Nyuudou	Takahashi, Haruaki	2024, irrelevant to anime announcement	Tiktok, Characters			142	Takahashi & Haruaki, Teacher quartet, Sano friendgroup			
1/1/2025 19:00:50	Twitter	Manga reader	2024, irrelevant to anime announcement	I've got a real bad Abe no Seimei fixation so anything with him in it has me interested.	Akira Takahashi	Ashiya Douman, Yamazaki Makoto, Momoyama Natsumi	AkiraxMakoto, SeimeixDouman, and platonically I love the family unit Akira, Makoto, Kuniko, and the zashiki warashi have doing on. ;v;	WE WILL BE HERE FOR A VERY LONG TIME AND I'M TIRED. I love a complete weirdo and the layers of self-awareness and unawareness Akira has, it makes for such an interesting and fun reading experience whenever he's involved.	Still Akira........	No	You carry this fandom on your back, please be aware and so proud of everything that you do. Thank you very much. <3 <3 <3 <3	Takahashi	Principal, Yamazaki, Momoyama	Takahashi	2024, irrelevant to anime announcement	Characters	Seimei		39	Takahashi & Yamazaki, Seimei & Douman, Takahashi & Yamazaki & Kuniko			
1/1/2025 22:15:29	Twitter	Manga reader	2024, irrelevant to anime announcement		Ogoso saguru	Hatanaka Izuna	Hatanaka Izuna and Miki Ibara Mamekichi, hatanaka, and tamao akisame Haruaki and rintarou			No		Ogoso	Hatanaka		2024, irrelevant to anime announcement				1	Izuna & Ibara, Yoseito trio, Haruaki & Rintarou			
1/2/2025 10:25:10	Tumblr	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)		Sano Mikoto	1. Abe Haruaki 2. The Principal 3. Nyudou Rensuke	Sano, Mame		Zashiki Beniko	No		Sano	Haruaki, Principal, Nyuudou		Post anime release (Oct 2024 - now)			Beniko	1	Sano & Mame			
1/2/2025 12:30:44	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	the characters, as well as the storyline which I think is cool and good karakternya	abe haruaki	ashiya douman, maizuka mamekichi, sano mikoto, karasuma ranmaru, nyuudou rensuke, utagawa kuniko	nyuudou x utagawa, hatanaka x ibara, me x haruaki	Even though he has a weird fetish for sailor uniforms, he is a kind person. He prefers to think of others rather than himself. GOD HE DESERVES BETTER MY LOVEEE😭😭	abe haruaki	No	I want to marry a man like Abe Haruaki. (actually i want to marry abe haruaki himself) 	Haruaki	Principal, Mame, Sano, Ranmaru, Nyuudou, Kuniko	Haruaki	Post anime release (Oct 2024 - now)	Characters, Story			30	Nyuudou & Kuniko, Izuna & Ibara, "Me x Haruaki"			
1/2/2025 17:54:45	Tumblr	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	Their first human teacher	ABE HARUAKI!?!!?!🔥 🔥	Ebisu sensei, Dr.takahashi, Mandragora 	Beniko, hijita , sano	I luvv haruaki's dedication to his student!!! Kinda reminds me of koro sensei from assassination classroom!!! And ofc his weird self as well 	Sano mikoto	No	I hope after the season 1 cour 2 we'll get the season 2 the year after!!! I love this show so much!!! 	Haruaki	Ebisu, Takahashi, Mandragora	Haruaki	Post anime release (Oct 2024 - now)	Characters	Haruaki	Sano	23	Hijita & Beniko & Sano			
1/2/2025 21:24:32	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)		Abe no Seimei 	Abe Haruaki, Suzaku, Akisama Tamao	Suzaku/Seimei (ship) , Renren&Tama (friendship) , Haruaki&Rintarou&Izuna (friendship)	I love Seimei's character so much! The mystery person who always smiles all the time. I can't wait for a story about his past, I really wanna know what happened.		No	I want to say thanks to you! your arts, your translations, your information, everything you done are so precious♡ I'm so glad to found your acc🫶	Seimei	Haruaki, Ranmaru, Tamao	Seimei	Post anime release (Oct 2024 - now)				30	Seimei & Ranmaru, Tamao & Nyuudou, Teacher trio			
1/2/2025 23:57:38	Tumblr	Manga reader	2023	I scrolled through mangadex and found this masterpiece	Abe Haruaki THE GOAT	Takahashi Akira, Seimei and Mama-aki	Ogoso and Fuji. They're so cute 	I like everything about Haruaki, EVERYTHING.		No	It's kinda late but happy new year. Hope we all have a nice year 	Haruaki	Takahashi, Seimei, Mama-aki	Haruaki	2023				6	Fuji & Ogoso			
1/3/2025 6:03:43	Tumblr	Manga reader	2023	I saw a random picture of Haruaki and thought he was so beautiful I needed to know where he was from immediately (and now I've been obsessed with yohaji for over a year!)	Akisame Tamao	Miki Rintarou	Renren/Tama/Kuniko as a polyship is my ultimate favorite dynamic, and 90% of it is in my head. I have thoughts about them and am insane about those thoughts. Anyone other ship I would list would pale in comparison to how much I love them (Mujina is also a great guy but I romantically ship the three polyamorously and he's not involved with the ship). For friendship either Yoseito trio (Hatanaka, Mame, Tama) or Idiot trio (Hatanaka, Miki, Haruaki). I have Yoseito trio on my smartphone currently, It took me well over a year to change my phone background because of the special meaning that my old one had, but Yoseito trio were that cool to me, but at one time I straight up designed my entire tumblr theme around idiot trio (I walked that back because I don't go on tumblr that much and it was too much effort to code what I envisioned)	Tamaaaaaa Tama Tama Tama I love you Tama I love how cute he is but also how cool he is, and I love his ambitions to be a teacher. I'm behind on the anime so I don't know if they've adapted chapter 10 yet but if they don't I'll cry so hard because chapter 10 (Run, Tamao!!) is one of my favorites of the "slice of life" chapters. I love Renren arc so much, the dynamic between Tama and Renren, and auuuuuuuuuuuuu he's so precious. My blorbo <3 I put him in so many situations (I'm a student and I'm studying languages, when writing practices sentences in other languages I usually have Tama or one of the other yohaji characters as the subject of the sentence <3 It's like he's already teaching someone!) My cutie <3 My catboy <3 I love him <3 My friends who don't know yohaji know him as "[my] catboy" and ask about him sometimes to calm me down when I get upset or something because oh I ramble about how much I love him so much. Tama!! I love him!! He's my avatar picture on Tumblr for a reason <3 I love him so much I want the best for him 1 billion kissies for Tama <3	Miki Rintarou	No	I didn't know about the 2022 poll so I'm glad I got to take part in the 2024 poll (in 2025 XD)	Tamao	Rintarou	Tamao	2023	Characters	Haruaki		212	Nyuudou & Tamao & Kuniko, Yoseito trio			
1/3/2025 7:31:27	Tumblr	Manga reader	2023	saw canada's yohaji summary twitter post and thought yes i do love power of friendship and gay ppl, it looked interesting and would check it out, best decision of my life	Haruaki	Hatanaka, Hijita, Ibara	FujiOgo, dumb idiot teacher trio, Takahashi & Yamazaki	Haruaki - initially I thought it's kind of cliche to pick the protagonist as your #1 fave and I was even kinda surprised to see the 2022 poll results. But then I remembered. That Abe Haruaki has probably the most beautiful character development I've seen in any story. He is a protagonist done so well!! I just reread the manga in 2 days and it made it even more obvious how much Haru has grown from a cowardly, insecure weakling loser to a wholehearted, determined teacher who has gained confidence in himself (his speech at the end of haruaki becomes a student!!) and can empathize with other people precisely because of his cowardly past. And yet the entire time he never loses the vibe that makes him Haruaki. I love cringefail loserboys who have a good heart. He can be silly, he can be stupid, he can be a total scumbag, but he can also be gentle, gets angry for his friends, always sees the best in people, and can be cunning and ingenious when it comes down to it. Love love love seeing the Haruaki army of people (& mandragoras) he's helped who love him and would follow him into anything grow<br><br>Hatanaka - Became one of my faves from the moment he was the first character to give Haruaki a chance. He's just?? Such a sweet and reliable guy??? He seems scary as an ex-delinquent and as a strict teacher but he's so protective over others. I agree with everything Haruaki said to him in the river in Meiji arc (one of my fave scenes from the manga fr).<br><br>Hijita - again he is so cringefail loserboy and I love him for it. But what really makes him a fave is how he's always the one to notice the pain that his friends are carrying, like with Beniko's dads' inn arc and Renren arc, and how he quietly supports and roots for them by trying his best for them. Also he has some of the coolest entrances imo<br><br>Ibara - love everything about her that Hatanaka does. How she's the strongest of the Miki sisters but is the gentlest to avoid hurting other people. I'm obsessed with how she's such a good big sis to Rintarou, like especially the panels where she goes to hug Rintarou in the flashback where Haru got his soul eaten by Shuutendouji as a kid and you can tell how much anguish she feels that Rintarou had to go through that.<br><br>Notes about other aspects of the series that I love bc I need to talk abt it:<br><br>I love how Tanamai allows her female characters to be just as ridiculous as the male characters. They're not kept as pristine beauties, they can make ugly faces and be vulgar and go feral. Although most of the female characters' roles so far have been tied up in some romantic aspect (Utagawa/Renren, Ibara/Izuna, Momoyama/Sano, Beans/Seimei, Beniko/Hijita (under development), Renjou/her secret crush, Koizumi/Ame that one time), they still have very distinct personalities and are important to the story otherwise too.<br><br>All the friend groups in this series are so pure???? Like they feel so realistic too?? Haru/Rintarou/Izuna friendship makes me cry with how they act annoyed by each other but come to each other's rescue in a heartbeat. Love how we have Sanogang, Nyuudougang, Kurahashi/Toubyou/Maeda, Fuji/Ogoso, the girls, and they all have their own distinct vibe but you can feel the chemistry they have with characters outside their groupings too. And how class 2-3 is one big team even if they don't like everyone in it Tanamai is a genius at characters and chemistry and development holy heck<br><br>Also shoutout to Meiji arc for nailing the angst of the forbidden romance thing on the head. Screamed when I found out my prediction that Kai was gay came true<br><br>I could go on and on about other things but this is getting way too long. It's just such a good manga aghhhhh	Initially it was the characters who had the most focus (Sano gang) but as we learned more about the other characters they became my faves too	No	thank you and please keep translating yohaji forever	Haruaki	Hatanaka, Hijita, Ibara	Haruaki, Hatanaka, Hijita, Ibara	2023	My powerpoint?!			657	Fuji & Ogoso, Teacher trio, Takahashi & Yamazaki			
1/3/2025 8:25:50	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	I really wanted to get into a new anime/manga series that would have found family vibes.	Fuji Touya	Takahashi Akira + Karasuma 	Fuji/Ogoso + Akira with his daughter Kuniko + Hijita/Zashiki		Miki + Hatanaka 	No		Fuji	Takahashi, Ranmaru		Post anime release (Oct 2024 - now)			Rintarou, Hatanaka	1	Fuji & Ogoso, Takahashi & Kuniko, Hijita & Beniko			
1/3/2025 8:46:53	Tumblr	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	It’s so Iruma coded icl and I adore Iruma 🫶	Haruak!	Haruaki 	Izuna, maizuka and akisame 	I adore that haruaki has never actually harassed a school girl despite being into uniforms I love how strict it is that he’s only interested in the clothes and not the person wearing them 😭 it’s really funny and also very sweet. 	Sano	No	I wonder how many Iruma fans migrated here to fill the void?	Haruaki	Haruaki	Haruaki	Post anime release (Oct 2024 - now)	Similar to Iruma		Sano	42	Yoseito trio			
1/3/2025 18:46:44	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	I saw the anime uploaded on YouTube and got interested. After watching the first episode, I'm instantly hooked!	Haruaki	Takahashi, Miki, Ame	Haruaki & Rintarou, Haruaki & Ame, Fuji & Ogoso	All of the characters in the main cast are so lovable! But Haruaki is just so adorable and even though he's scared most of the time, he's the type of protagonist that gives you hope. He's optimistic and always find a solution to solve things peacefully and his resolves and intentions are also positive and sincere. I also love his individual traits that are not the most "protagonist-like" but they're endearing and add to his appeal! Same with all of the other characters given their own stories to tell. Everyone is so interesting and fun!		No	I'm new to the work and fandom but I'm enjoying everything so much! It's been a while.	Haruaki	Takahashi, Rintarou, Amaaki	Haruaki	Post anime release (Oct 2024 - now)	Anime			95	Haruaki & Rintarou, Abe twins, Fuji & Ogoso			
1/3/2025 19:39:35	Twitter	Manga reader	2024, irrelevant to anime announcement	A certain yohaji powerpoint presentation i found on tumblr (i owe you my life) 	Abe Haruaki my beloved	Takahashi Akira, The Principal, and Heian-era Seimei	The teachers trio, i love their friendship dynamics so much. My main BL ship rn are AkiHaru, and the troupe captain x principal duo 	Actually at first, my first ship when i got into the series was HaruMiki... and while i still like them even now-- the four gods of kyoto and meiji arc unexpectedly won me over T_T💕<br><br>Note : Takahashi Akira you sinful man, ily		No	Keep doing the God's work, Canada 🥰🥰	Haruaki	Takahashi, Principal, Seimei	Haruaki, Rintarou, Takahashi, 4-gods	2024, irrelevant to anime announcement	My powerpoint?!			42	Teacher trio, Takahashi & Haruaki, Principal & Ranmaru			
1/3/2025 23:40:46	Tumblr	Manga reader	2022	i love the cast and the plot and basically yea	HARUAKI ABE!!!!!!	takahasi 🤓☝️, sano, basically the whole 2-3 class?! theyre all so loveable	i feel like sano and haru has MAD soulmate vibes as in they basically have a red string trust	I LOVE HARUAKI💥👹‼️👹😠🤬‼️‼️ hes such a great character n i love him as a whole i love how he cares so much about his students n everyone n everything n how he has such a major effect on those around him i love him so much (do i want him or do i want to be him? we’ll never know)		Yes	i cant believe im in a day and age where yohaji gets an anime i still cant believe it ill try to make more edits so ppl know THAT THIS MANGA IS SO PEAK!!!!!	Haruaki	Takahashi, Sano	Haruaki	2022	Characters, Story			60	Haruaki & Sano			
1/4/2025 0:12:12	Tumblr	Read the manga after seeing the anime	Post anime announcement (Dec 2023 - Oct 2024)		Haruaki	Renren, Miki, Fuji	Haruaki&Sano, Haruaki/Miki, Douman/Ranmaru		Sano	No	I love series that challenger your expectations. Yohaji looks like just a supernatural/gag manga with a perv MC on the outside and It put me off for quite a while, but I was lucky to stick around and see how well-writen and emotional this series is. The funny gags transition to heartfelt drama seamlessly and ALL the characters are relatable and Fun to read. I had a similar experience when i was getting into Gintama, one of my favourite mangas, and Yohaji became one of my favourites as well. <br>Also thank you for translating this amazing manga!! Otherwise i wouldn't be able to read It as It is not available in my country.	Haruaki	Nyuudou, Rintarou, Fuji		Post anime announcement (Dec 2023 - Oct 2024)			Sano	1	Haruaki & Sano, Haruaki & Rintarou, Principal & Ranmaru			
1/4/2025 2:33:43	Twitter	Manga reader	2019	I generally like manga about teachers and their classes, and am pretty interested in yokai. I fell in love with the characters immediately.	Tamao	Haruaki, Sano, Byakko, honestly just everybody lol	The relationship between Haru and Sano was part of what hooked me at the start. It's hilarious how inappropriate and un-teacher-student -like their relationship is. Even still, Haru has been able to give the adult support that Sano needs in his life.  I've been pretty into the relationship between Takahashi and Yamazaki. Like I'm not good at words but like their relationship is so whoaah...   And I guess I gotta also say Fuji and Ogoso. They are lovely and sweet as besties but honestly it's laughable if Fuji still claims to be straight.  It's really hard to talk about just few since the whole manga is packed with amazing friendships and relationships, there's just so much to wonder about	Tamao is my baby my love my son and my light <3 He's so sweet and genuine and so hardworking! I love how even though he is an older brother he's definitely the baby between the triplets. I was so glad he realised his dream to be a teacher, honestly it suits him so well and I bet he's going to be amazing. And most importantly he's a catboy :3<br><br>Other than him it's really hard to choose favorites, since all of them are so lovable! I mostly mentioned Haru and Sano specifically since they're so prominent in the story. And Byakko happens to fit into the very specific type of characters I like (long haired twink with bad personality/kinda tsundere who has a feminine and very proper style)	I think it was maybe Sano, but can't remember for sure	No	I'm really thankful for your translations <3	Tamao	Haruaki, Sano, Byakko	Tamao, Haruaki, Sano, Byakko	2019	School life, Supernatural		Sano	128	Haruaki & Sano, Takahashi & Yamazaki, Fuji & Ogoso			
1/4/2025 18:30:52	Twitter	Manga reader	2024, irrelevant to anime announcement	the cover they had with tbhk... <3	haruaki!	sano, akisame	sano & haru, akisame & nyuudou, sensei trio (?)			No		Haruaki	Sano, Tamao		2024, irrelevant to anime announcement	TBHK collab			1	Haruaki & Sano, Tamao & Nyuudou, Teacher trio			
1/4/2025 20:32:49	Twitter	Manga reader	2024, irrelevant to anime announcement		Ashiya Douman	2. Karasuma Ranmaru  3. Hatanaka Izuna  4. Ebisu Isaburou	Ship / Friendship : Douman - Ranmaru Trio : Abe - Douman - Ranmaru			No		Principal	Ranmaru, Hatanaka, Ebisu		2024, irrelevant to anime announcement				1	Principal & Ranmaru, Heian trio			
1/4/2025 22:58:34	Twitter	Manga reader	2024, irrelevant to anime announcement	Takahashi Akira	Takahashi Akira	Ranmaru, Douman, Utagawa	GakuTai, FujiGoso, HaruMiki	girl fml why i got into yohaji for this freak and end up still liking him lmao		No	In truth I love everybody, they are my family, my besties and my children	Takahashi	Ranmaru, Principal, Kuniko	Takahashi	2024, irrelevant to anime announcement	Characters	Akira		17	Principal & Ranmaru, Fuji & Ogoso, Haruaki & Rintarou			
